Dispersent_Type,Solid_Content_pct,Solid_Additive_pct,NMC_pct,C65_pct,KS6L_pct,PVDF_pct,Source_Batch,Solid_to_Liquid_Ratio,Binder_to_Active_Ratio,row_index,Composite_Mix_ID,model_name,eta_0,eta_inf,lambda_time,n,a,curve_rmse,curve_r2,curve_mse
Tego,69.0,0.5,97.0,1.5,0.0,1.5,Batch_2,2.225806451541103,0.015228426395784483,72,F2_Tego_69.0_0.5,constrained_cy,2.13542236811166,0.01,1.8628996621802092,0.8215758663398036,2.0,2.7811490184931606e-10,1.0,7.73478986306547e-20
Triton,74.0,0.0,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,73,F1_Triton_74.0_0.0,constrained_cy,435.48955305691317,0.01,99.99901977488935,0.5182689695424451,2.0,2.2808725583833804,0.9865846170873378,5.202379627586347
Triton,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,74,F1_Triton_72.0_0.25,constrained_cy,198.5267972104865,0.01,99.99999990275205,0.5615468793540329,2.0,1.3265799672190972,0.9844490215547895,1.759814409427021
Triton,69.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.225806451541103,0.020408163265097874,75,F1_Triton_69.0_0.5,constrained_cy,5.131063299723742,0.01,0.37598665168943995,0.7432213949683659,2.0,5.397766270153343e-13,1.0,2.9135880707205127e-25
Tego,77.0,0.0,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,76,F1_Tego_77.0_0.0,constrained_cy,4019.643572685054,0.01,99.99999941079928,0.3657421497750272,2.0,10.832808743363724,0.987763613010095,117.34974527029755
Tego,77.0,0.25,97.0,1.5,0.0,1.5,Batch_2,3.347826086810964,0.015228426395784483,77,F2_Tego_77.0_0.25,constrained_cy,1722.3301224760344,0.01,99.99902031358084,0.3656213817494727,2.0,11.409321201103443,0.9427891237609354,130.17261026994854
Tego,74.0,0.25,97.0,1.5,0.0,1.5,Batch_2,2.8461538460443787,0.015228426395784483,78,F2_Tego_74.0_0.25,constrained_cy,101.26458546703147,0.01,99.99997000833783,0.5933812339138115,2.0,1.2791212438305475,0.9610430990561605,1.6361511564186069
Hypermer,74.0,0.5,96.0,2.0,0.0,2.0,Batch_2,2.8461538460443787,0.020408163265097874,79,F1_Hypermer_74.0_0.5,constrained_cy,174.12929337685395,0.01,99.97204486651175,0.6050889214108746,2.0,1.107785651166469,0.9893100793637762,1.2271890489303177
Hypermer,72.0,0.25,96.0,2.0,0.0,2.0,Batch_2,2.571428571336735,0.020408163265097874,80,F1_Hypermer_72.0_0.25,constrained_cy,130.53751383167955,0.01,99.99988600334513,0.5948416472228902,2.0,1.0140384168411676,0.9835447163942818,1.0282739108297416
Tego,72.0,0.0,97.0,1.5,0.0,1.5,Batch_2,2.571428571336735,0.015228426395784483,81,F2_Tego_72.0_0.0,constrained_cy,70.70887773507869,0.01,99.99999999871932,0.593215523389954,2.0,0.9623243110206365,0.955790802466195,0.9260680795813427
Tego,74.0,0.5,97.0,1.5,0.0,1.5,Batch_2,2.8461538460443787,0.015228426395784483,82,F2_Tego_74.0_0.5,constrained_cy,68.75672719274087,0.01,99.99999768853581,0.6308580095294827,2.0,0.6704380903028085,0.9801208918252131,0.4494872329288768
Triton,77.0,0.25,96.0,2.0,0.0,2.0,Batch_2,3.347826086810964,0.020408163265097874,83,F1_Triton_77.0_0.25,constrained_cy,2133.632524854921,0.01,99.9999926145825,0.42986195453019616,2.0,3.1487056480549755,0.9975916598247724,9.914347258093303
